Logger ==> Hit: 2, Code: 200, Latency: 0.464525s, Error: Nothing, Bytes In: 487, Bytes Out: 1
Logger ==> Hit: 75, Code: 200, Latency: 0.202577s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:09.047477 UTC, Response Timestamp: 2023-12-15 06:50:09.250054 UTC
Logger ==> Hit: 80, Code: 200, Latency: 0.209018s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:09.047712 UTC, Response Timestamp: 2023-12-15 06:50:09.25673 UTC
Logger ==> Hit: 71, Code: 200, Latency: 0.407878s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:09.047421 UTC, Response Timestamp: 2023-12-15 06:50:09.455299 UTC
Logger ==> Hit: 85, Code: 200, Latency: 0.462772s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:09.048353 UTC, Response Timestamp: 2023-12-15 06:50:09.511125 UTC
Logger ==> Hit: 105, Code: 200, Latency: 0.473166s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:09.049109 UTC, Response Timestamp: 2023-12-15 06:50:09.522275 UTC
Logger ==> Hit: 92, Code: 200, Latency: 0.664654s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:09.048502 UTC, Response Timestamp: 2023-12-15 06:50:09.713156 UTC
Logger ==> Hit: 98, Code: 200, Latency: 0.679129s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:09.048535 UTC, Response Timestamp: 2023-12-15 06:50:09.727664 UTC
Logger ==> Hit: 94, Code: 200, Latency: 0.682179s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:09.048519 UTC, Response Timestamp: 2023-12-15 06:50:09.730698 UTC
Logger ==> Hit: 97, Code: 200, Latency: 0.879038s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:09.048531 UTC, Response Timestamp: 2023-12-15 06:50:09.927569 UTC
Logger ==> Hit: 96, Code: 200, Latency: 0.884806s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:09.048529 UTC, Response Timestamp: 2023-12-15 06:50:09.933335 UTC
Logger ==> Hit: 101, Code: 200, Latency: 1.079835s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:09.049087 UTC, Response Timestamp: 2023-12-15 06:50:10.128922 UTC
Logger ==> Hit: 83, Code: 200, Latency: 1.287013s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:09.048316 UTC, Response Timestamp: 2023-12-15 06:50:10.335329 UTC
Logger ==> Hit: 93, Code: 200, Latency: 1.491294s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:09.048516 UTC, Response Timestamp: 2023-12-15 06:50:10.53981 UTC
Logger ==> Hit: 110, Code: 200, Latency: 0.202833s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:10.401981 UTC, Response Timestamp: 2023-12-15 06:50:10.604814 UTC
Logger ==> Hit: 111, Code: 200, Latency: 0.205766s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:10.4021 UTC, Response Timestamp: 2023-12-15 06:50:10.607866 UTC
Logger ==> Hit: 113, Code: 200, Latency: 0.2091s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:10.402109 UTC, Response Timestamp: 2023-12-15 06:50:10.611209 UTC
Logger ==> Hit: 116, Code: 200, Latency: 0.406697s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:10.402121 UTC, Response Timestamp: 2023-12-15 06:50:10.808818 UTC
Logger ==> Hit: 129, Code: 200, Latency: 0.455727s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:10.402277 UTC, Response Timestamp: 2023-12-15 06:50:10.858004 UTC
Logger ==> Hit: 131, Code: 200, Latency: 0.457058s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:10.402316 UTC, Response Timestamp: 2023-12-15 06:50:10.859374 UTC
Logger ==> Hit: 123, Code: 200, Latency: 0.459756s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:10.402235 UTC, Response Timestamp: 2023-12-15 06:50:10.861991 UTC
Logger ==> Hit: 128, Code: 200, Latency: 0.464082s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:10.402275 UTC, Response Timestamp: 2023-12-15 06:50:10.866357 UTC
Logger ==> Hit: 134, Code: 200, Latency: 0.669041s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:10.402332 UTC, Response Timestamp: 2023-12-15 06:50:11.071373 UTC
Logger ==> Hit: 99, Code: 200, Latency: 2.102967s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:09.049076 UTC, Response Timestamp: 2023-12-15 06:50:11.152043 UTC
Logger ==> Hit: 139, Code: 200, Latency: 0.216381s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:11.691644 UTC, Response Timestamp: 2023-12-15 06:50:11.908025 UTC
Logger ==> Hit: 138, Code: 200, Latency: 0.216562s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:11.691537 UTC, Response Timestamp: 2023-12-15 06:50:11.908099 UTC
Logger ==> Hit: 147, Code: 200, Latency: 0.420837s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:11.691762 UTC, Response Timestamp: 2023-12-15 06:50:12.112599 UTC
Logger ==> Hit: 145, Code: 200, Latency: 0.456324s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:11.691791 UTC, Response Timestamp: 2023-12-15 06:50:12.148115 UTC
Logger ==> Hit: 149, Code: 200, Latency: 0.46128s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:11.69182 UTC, Response Timestamp: 2023-12-15 06:50:12.1531 UTC
Logger ==> Hit: 154, Code: 200, Latency: 0.461604s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:11.69208 UTC, Response Timestamp: 2023-12-15 06:50:12.153684 UTC
Logger ==> Hit: 160, Code: 200, Latency: 0.462664s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:11.692102 UTC, Response Timestamp: 2023-12-15 06:50:12.154766 UTC
Logger ==> Hit: 146, Code: 200, Latency: 0.665937s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:11.691793 UTC, Response Timestamp: 2023-12-15 06:50:12.35773 UTC
Logger ==> Hit: 164, Code: 200, Latency: 0.208441s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:13.187203 UTC, Response Timestamp: 2023-12-15 06:50:13.395644 UTC
Logger ==> Hit: 168, Code: 200, Latency: 0.208264s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:13.187436 UTC, Response Timestamp: 2023-12-15 06:50:13.3957 UTC
Logger ==> Hit: 162, Code: 200, Latency: 0.209013s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:13.186977 UTC, Response Timestamp: 2023-12-15 06:50:13.39599 UTC
Logger ==> Hit: 165, Code: 200, Latency: 0.208809s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:13.187258 UTC, Response Timestamp: 2023-12-15 06:50:13.396067 UTC
Logger ==> Hit: 161, Code: 200, Latency: 0.410003s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:13.187579 UTC, Response Timestamp: 2023-12-15 06:50:13.597582 UTC
Logger ==> Hit: 177, Code: 200, Latency: 0.478667s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:13.194669 UTC, Response Timestamp: 2023-12-15 06:50:13.673336 UTC
Logger ==> Hit: 179, Code: 200, Latency: 0.482901s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:13.194676 UTC, Response Timestamp: 2023-12-15 06:50:13.677577 UTC
Logger ==> Hit: 178, Code: 200, Latency: 0.48385s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:13.194673 UTC, Response Timestamp: 2023-12-15 06:50:13.678523 UTC
Logger ==> Hit: 174, Code: 200, Latency: 0.681346s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:13.19094 UTC, Response Timestamp: 2023-12-15 06:50:13.872286 UTC
Logger ==> Hit: 189, Code: 200, Latency: 0.683543s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:13.194727 UTC, Response Timestamp: 2023-12-15 06:50:13.87827 UTC
Logger ==> Hit: 182, Code: 200, Latency: 0.688894s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:13.194689 UTC, Response Timestamp: 2023-12-15 06:50:13.883583 UTC
Logger ==> Hit: 190, Code: 200, Latency: 0.89363s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:13.194729 UTC, Response Timestamp: 2023-12-15 06:50:14.088359 UTC
Logger ==> Hit: 183, Code: 200, Latency: 1.098511s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:13.194694 UTC, Response Timestamp: 2023-12-15 06:50:14.293205 UTC
Logger ==> Hit: 188, Code: 200, Latency: 1.505854s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:13.19472 UTC, Response Timestamp: 2023-12-15 06:50:14.700574 UTC
Logger ==> Hit: 192, Code: 200, Latency: 0.206951s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:14.636651 UTC, Response Timestamp: 2023-12-15 06:50:14.843602 UTC
Logger ==> Hit: 194, Code: 200, Latency: 0.207707s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:14.636628 UTC, Response Timestamp: 2023-12-15 06:50:14.844335 UTC
Logger ==> Hit: 172, Code: 200, Latency: 1.717676s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:13.187658 UTC, Response Timestamp: 2023-12-15 06:50:14.905334 UTC
Logger ==> Hit: 196, Code: 200, Latency: 0.411898s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:14.636747 UTC, Response Timestamp: 2023-12-15 06:50:15.048645 UTC
Logger ==> Hit: 212, Code: 200, Latency: 0.460913s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:14.636807 UTC, Response Timestamp: 2023-12-15 06:50:15.09772 UTC
Logger ==> Hit: 204, Code: 200, Latency: 0.462193s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:14.636785 UTC, Response Timestamp: 2023-12-15 06:50:15.098978 UTC
Logger ==> Hit: 207, Code: 200, Latency: 0.464374s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:14.636792 UTC, Response Timestamp: 2023-12-15 06:50:15.101166 UTC
Logger ==> Hit: 215, Code: 200, Latency: 0.467875s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:14.636952 UTC, Response Timestamp: 2023-12-15 06:50:15.104827 UTC
Logger ==> Hit: 216, Code: 200, Latency: 0.673029s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:14.636962 UTC, Response Timestamp: 2023-12-15 06:50:15.309991 UTC
Logger ==> Hit: 206, Code: 200, Latency: 0.674741s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:14.636788 UTC, Response Timestamp: 2023-12-15 06:50:15.311529 UTC
Logger ==> Hit: 218, Code: 200, Latency: 0.878689s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:14.636982 UTC, Response Timestamp: 2023-12-15 06:50:15.515671 UTC
Logger ==> Hit: 222, Code: 200, Latency: 0.20622s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:16.234706 UTC, Response Timestamp: 2023-12-15 06:50:16.440926 UTC
Logger ==> Hit: 229, Code: 200, Latency: 0.206118s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:16.2349 UTC, Response Timestamp: 2023-12-15 06:50:16.441018 UTC
Logger ==> Hit: 230, Code: 200, Latency: 0.411131s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:16.234903 UTC, Response Timestamp: 2023-12-15 06:50:16.646034 UTC
Logger ==> Hit: 231, Code: 200, Latency: 0.462467s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:16.234907 UTC, Response Timestamp: 2023-12-15 06:50:16.697374 UTC
Logger ==> Hit: 224, Code: 200, Latency: 0.462481s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:16.234977 UTC, Response Timestamp: 2023-12-15 06:50:16.697458 UTC
Logger ==> Hit: 237, Code: 200, Latency: 0.462646s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:16.234927 UTC, Response Timestamp: 2023-12-15 06:50:16.697573 UTC
Logger ==> Hit: 245, Code: 200, Latency: 0.46751s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:16.235004 UTC, Response Timestamp: 2023-12-15 06:50:16.702514 UTC
Logger ==> Hit: 235, Code: 200, Latency: 0.468093s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:16.234923 UTC, Response Timestamp: 2023-12-15 06:50:16.703016 UTC
Logger ==> Hit: 243, Code: 200, Latency: 0.470028s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:16.235 UTC, Response Timestamp: 2023-12-15 06:50:16.705028 UTC
Logger ==> Hit: 249, Code: 200, Latency: 0.476132s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:16.235022 UTC, Response Timestamp: 2023-12-15 06:50:16.711154 UTC
Logger ==> Hit: 248, Code: 200, Latency: 0.476187s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:16.23502 UTC, Response Timestamp: 2023-12-15 06:50:16.711207 UTC
Logger ==> Hit: 239, Code: 200, Latency: 0.67609s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:16.234976 UTC, Response Timestamp: 2023-12-15 06:50:16.911066 UTC
Logger ==> Hit: 251, Code: 200, Latency: 0.676295s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:16.235036 UTC, Response Timestamp: 2023-12-15 06:50:16.911331 UTC
Logger ==> Hit: 255, Code: 200, Latency: 0.203657s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:17.870034 UTC, Response Timestamp: 2023-12-15 06:50:18.073691 UTC
Logger ==> Hit: 254, Code: 200, Latency: 0.203744s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:17.870054 UTC, Response Timestamp: 2023-12-15 06:50:18.073798 UTC
Logger ==> Hit: 260, Code: 200, Latency: 0.209119s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:17.870189 UTC, Response Timestamp: 2023-12-15 06:50:18.079308 UTC
Logger ==> Hit: 261, Code: 200, Latency: 0.210996s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:17.870198 UTC, Response Timestamp: 2023-12-15 06:50:18.081194 UTC
Logger ==> Hit: 270, Code: 200, Latency: 0.456123s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:17.870271 UTC, Response Timestamp: 2023-12-15 06:50:18.326394 UTC
Logger ==> Hit: 273, Code: 200, Latency: 0.468657s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:17.8703 UTC, Response Timestamp: 2023-12-15 06:50:18.338957 UTC
Logger ==> Hit: 271, Code: 200, Latency: 0.469486s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:17.870273 UTC, Response Timestamp: 2023-12-15 06:50:18.339759 UTC
Logger ==> Hit: 282, Code: 200, Latency: 0.469559s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:17.870326 UTC, Response Timestamp: 2023-12-15 06:50:18.339885 UTC
Logger ==> Hit: 262, Code: 200, Latency: 0.46978s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:17.870199 UTC, Response Timestamp: 2023-12-15 06:50:18.339979 UTC
Logger ==> Hit: 277, Code: 200, Latency: 0.469885s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:17.870309 UTC, Response Timestamp: 2023-12-15 06:50:18.340194 UTC
Logger ==> Hit: 266, Code: 200, Latency: 0.473513s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:17.870215 UTC, Response Timestamp: 2023-12-15 06:50:18.343728 UTC
Logger ==> Hit: 283, Code: 200, Latency: 0.473645s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:17.870331 UTC, Response Timestamp: 2023-12-15 06:50:18.343976 UTC
Logger ==> Hit: 279, Code: 200, Latency: 0.473748s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:17.870318 UTC, Response Timestamp: 2023-12-15 06:50:18.344066 UTC
Logger ==> Hit: 280, Code: 200, Latency: 0.675113s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:17.87032 UTC, Response Timestamp: 2023-12-15 06:50:18.545433 UTC
Logger ==> Hit: 292, Code: 200, Latency: 0.204509s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:19.799757 UTC, Response Timestamp: 2023-12-15 06:50:20.004266 UTC
Logger ==> Hit: 290, Code: 200, Latency: 0.204679s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:19.79962 UTC, Response Timestamp: 2023-12-15 06:50:20.004299 UTC
Logger ==> Hit: 287, Code: 200, Latency: 0.20526s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:19.799286 UTC, Response Timestamp: 2023-12-15 06:50:20.004546 UTC
Logger ==> Hit: 315, Code: 200, Latency: 0.458749s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:19.801126 UTC, Response Timestamp: 2023-12-15 06:50:20.259875 UTC
Logger ==> Hit: 306, Code: 200, Latency: 0.458913s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:19.801038 UTC, Response Timestamp: 2023-12-15 06:50:20.259951 UTC
Logger ==> Hit: 313, Code: 200, Latency: 0.458932s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:19.801121 UTC, Response Timestamp: 2023-12-15 06:50:20.260053 UTC
Logger ==> Hit: 321, Code: 200, Latency: 0.459521s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:19.801218 UTC, Response Timestamp: 2023-12-15 06:50:20.260739 UTC
Logger ==> Hit: 320, Code: 200, Latency: 0.461424s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:19.801193 UTC, Response Timestamp: 2023-12-15 06:50:20.262617 UTC
Logger ==> Hit: 316, Code: 200, Latency: 0.470228s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:19.801127 UTC, Response Timestamp: 2023-12-15 06:50:20.271355 UTC
Logger ==> Hit: 295, Code: 200, Latency: 0.471571s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:19.800012 UTC, Response Timestamp: 2023-12-15 06:50:20.271583 UTC
Logger ==> Hit: 296, Code: 200, Latency: 0.47132s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:19.800438 UTC, Response Timestamp: 2023-12-15 06:50:20.271758 UTC
Logger ==> Hit: 298, Code: 200, Latency: 0.471081s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:19.800843 UTC, Response Timestamp: 2023-12-15 06:50:20.271924 UTC
Logger ==> Hit: 317, Code: 200, Latency: 0.666386s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:19.801131 UTC, Response Timestamp: 2023-12-15 06:50:20.467517 UTC
Logger ==> Hit: 309, Code: 200, Latency: 0.872513s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:19.801113 UTC, Response Timestamp: 2023-12-15 06:50:20.673626 UTC
Logger ==> Hit: 327, Code: 200, Latency: 0.202038s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:21.114952 UTC, Response Timestamp: 2023-12-15 06:50:21.31699 UTC
Logger ==> Hit: 328, Code: 200, Latency: 0.205119s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:21.115036 UTC, Response Timestamp: 2023-12-15 06:50:21.320155 UTC
Logger ==> Hit: 329, Code: 200, Latency: 0.205078s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:21.115127 UTC, Response Timestamp: 2023-12-15 06:50:21.320205 UTC
Logger ==> Hit: 326, Code: 200, Latency: 0.206532s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:21.114709 UTC, Response Timestamp: 2023-12-15 06:50:21.321241 UTC
Logger ==> Hit: 332, Code: 200, Latency: 0.410812s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:21.115094 UTC, Response Timestamp: 2023-12-15 06:50:21.525906 UTC
Logger ==> Hit: 343, Code: 200, Latency: 0.459103s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:21.116644 UTC, Response Timestamp: 2023-12-15 06:50:21.575747 UTC
Logger ==> Hit: 340, Code: 200, Latency: 0.460064s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:21.116625 UTC, Response Timestamp: 2023-12-15 06:50:21.576689 UTC
Logger ==> Hit: 344, Code: 200, Latency: 0.463938s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:21.116646 UTC, Response Timestamp: 2023-12-15 06:50:21.580584 UTC
Logger ==> Hit: 346, Code: 200, Latency: 0.469646s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:21.116701 UTC, Response Timestamp: 2023-12-15 06:50:21.586347 UTC
Logger ==> Hit: 342, Code: 200, Latency: 0.665917s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:21.116642 UTC, Response Timestamp: 2023-12-15 06:50:21.782559 UTC
Logger ==> Hit: 348, Code: 200, Latency: 0.665812s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:21.116805 UTC, Response Timestamp: 2023-12-15 06:50:21.782617 UTC
Logger ==> Hit: 345, Code: 200, Latency: 1.075183s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:21.116677 UTC, Response Timestamp: 2023-12-15 06:50:22.19186 UTC
Logger ==> Hit: 350, Code: 200, Latency: 0.207599s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:22.119153 UTC, Response Timestamp: 2023-12-15 06:50:22.326752 UTC
Logger ==> Hit: 352, Code: 200, Latency: 0.207601s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:22.119209 UTC, Response Timestamp: 2023-12-15 06:50:22.32681 UTC
Logger ==> Hit: 357, Code: 200, Latency: 0.20755s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:22.119317 UTC, Response Timestamp: 2023-12-15 06:50:22.326867 UTC
Logger ==> Hit: 361, Code: 200, Latency: 0.462741s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:22.119617 UTC, Response Timestamp: 2023-12-15 06:50:22.582358 UTC
Logger ==> Hit: 369, Code: 200, Latency: 0.465882s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:22.120171 UTC, Response Timestamp: 2023-12-15 06:50:22.586053 UTC
Logger ==> Hit: 363, Code: 200, Latency: 0.466476s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:22.119725 UTC, Response Timestamp: 2023-12-15 06:50:22.586201 UTC
Logger ==> Hit: 362, Code: 200, Latency: 0.668657s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:22.119642 UTC, Response Timestamp: 2023-12-15 06:50:22.788299 UTC
Logger ==> Hit: 371, Code: 200, Latency: 0.203604s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:24.053715 UTC, Response Timestamp: 2023-12-15 06:50:24.257319 UTC
Logger ==> Hit: 375, Code: 200, Latency: 0.207968s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:24.054117 UTC, Response Timestamp: 2023-12-15 06:50:24.262085 UTC
Logger ==> Hit: 383, Code: 200, Latency: 0.457151s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:24.055957 UTC, Response Timestamp: 2023-12-15 06:50:24.513108 UTC
Logger ==> Hit: 396, Code: 200, Latency: 0.459826s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:24.05667 UTC, Response Timestamp: 2023-12-15 06:50:24.516496 UTC
Logger ==> Hit: 398, Code: 200, Latency: 0.463748s, Error: Nothing, Bytes In: 487, Bytes Out: 1, Request Timestamp: 2023-12-15 06:50:24.056995 UTC, Response Timestamp: 2023-12-15 06:50:24.520743 UTC
